code,product_name,countries_en,brands,abbreviated_product_name,generic_name,quantity,ecoscore_score,ecoscore_grade,nutrient_levels_tags,main_category_en,nutriscore_score,nutriscore_grade,nova_group,food_groups_en
3664335055646,Saumon mariné,France,L'Atelier Poissonnerie,,,,19.0,e,"en:fat-in-high-quantity,en:saturated-fat-in-moderate-quantity",Salmons,,unknown,,"Fish‚ Meat‚ Eggs,Fish and seafood,Fatty fish"
3664335055660,Lieu noir mariné tex mex,France,,,,200 g,,unknown,,,,unknown,,
3664335055707,Queue  de crevettes,France,L’atelier poissonnerie,,,,,unknown,,,,unknown,,
3664335055714,Pavé de thon - qualité sashimi,France,,,,120 g,21.0,d,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity",Tunas,,unknown,,"Fish‚ Meat‚ Eggs,Fish and seafood,Fatty fish"
3664335055721,Tartare de saumon Citron et Aneth,France,,,,140 g,19.0,e,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-low-quantity,en:salt-in-high-quantity",Salmons,5.0,c,,"Fish‚ Meat‚ Eggs,Fish and seafood,Fatty fish"
3664335055769,Cabillaud facon fish and chips,France,,,,,,unknown,,,,unknown,,
3664335055776,Eglefin facon fish & chips,France,,,,,,unknown,,,,unknown,,
3664335055783,Filet de limande,France,,,,,,unknown,,,,unknown,,
3664335099657,Salchichon de vic,France,L'origine du gout,,,1x300g,33.0,d,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-high-quantity",es:Salchichón de Vic,24.0,e,3.0,"Fish‚ Meat‚ Eggs,Processed meat"
3664335100001,Chiffonnade,France,,,,,,unknown,,,,unknown,,
3664335100049,Mortadelle bologna,France,,,,,,unknown,,,,unknown,,
3664335100087,Speck Alto Adige IGP,France,,,,,,unknown,,,,unknown,,
3664335100124,Coppa di Parma IGP,France,,,,,,unknown,,,,unknown,,
3664335100162,Prosciutto di parma dop,France,,,,,1.0,e,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-high-quantity",Parma ham,19.0,e,,"Fish‚ Meat‚ Eggs,Processed meat"
3664335100209,Grana Padano Dop Riserva,France,,,,,43.0,c,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Grana Padano,15.0,d,,"Milk and dairy products,Cheese"
3664335100285,Finocchiona IGP,France,"Tradizioni D'italia,Leclerc",,,100 g,16.0,e,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-high-quantity",Salami,24.0,e,,"Fish‚ Meat‚ Eggs,Processed meat"
3664335100322,Burrata,France,,,,,49.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Cow burrata,13.0,d,,"Milk and dairy products,Cheese"
3664335100438,Scamorza,France,TRADIZIONI D'ITALIA,,,,49.0,c,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-high-quantity",Scamorza,15.0,d,,"Milk and dairy products,Cheese"
3664335100780,Crème glacée Stracciatella,France,Tradizioni D'italia,,,,67.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",fr:Glaces à la stracciatella,17.0,d,,"Milk and dairy products,Ice cream"
3664335100797,Glace noisette,Switzerland,Tradizioni D'italia,,,,67.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity",fr:Glaces aux noisettes,,unknown,,"Milk and dairy products,Ice cream"
3664335100803,Cerise Amarena,France,Tradizioni D'italia,,,,,unknown,,,,unknown,,
3664335100810,Crème glacée façon tiramisu,France,TRADIZIONI D'ITALIA,,,300 g,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Frozen foods,17.0,d,4.0,
3664335100827,Crème glacée chocolat noisette,France,Tradizioni d'Italia,,,,67.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Ice cream tubs,11.0,d,,"Milk and dairy products,Ice cream"
3664335101015,Sugo alla bolognese,France,,,,,,unknown,,,,unknown,,
3664335101053,Sugo al basilico,France,TRADIZIONI D'ITALIA,,,340 g,72.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-moderate-quantity,en:salt-in-moderate-quantity",Tomato sauces,-1.0,a,4.0,"Fats and sauces,Dressings and sauces"
3664335101091,Sugo allé olive,France,Tradizioni D'italia,,,340g,72.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-moderate-quantity,en:salt-in-moderate-quantity",Tomato sauces,3.0,c,,"Fats and sauces,Dressings and sauces"
3664335101138,Sugo all' Arrabiata,France,TRADIZIONI D'ITALIA,,,,72.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-moderate-quantity,en:salt-in-moderate-quantity",Arrabbiata sauces,-3.0,a,4.0,"Fats and sauces,Dressings and sauces"
3664335101206,Risi carnaroli,France,,,,,,unknown,,,,unknown,,
3664335101510,Aceto balsamico Di Modena IGP,France,,,,,,unknown,,,,unknown,,
3664335101633,CAPRICCIOSA,France,,,,,,unknown,,,,unknown,,
3664335101893,Mozzarella di buffala campana DOP,France,,,,,,unknown,,,,unknown,,
3664339652308,Cbd,France,,,,,,unknown,,,,unknown,,
3664339999014,Spéculoos au chanvre,France,CB D'eau,,,230 g,54.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Speculoos,12.0,d,4.0,"Sugary snacks,Biscuits and cakes"
3664339999021,Farine au chanvre,France,,,,250 g,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity",fr:farines-de-chanvre,,unknown,,"Cereals and potatoes,Cereals"
3664339999113,Chanvre soufflé cacaoté,France,,,,,,unknown,,,,unknown,,
3664339999137,Pâte à tartiner chocolat chanvre,France,,,,,,unknown,,,,unknown,,
3664339999168,Bretzel au chanvre,France,,,,150 g,,unknown,,,,unknown,,
3664339999182,CHOCOLAT NOIR 74 CHANVRE NOISETTES ENTIÈRES,France,,,,,30.0,d,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Dark chocolates,16.0,d,,"Sugary snacks,Chocolate products"
3664339999199,Chocolat lait chanvre,France,,,,,,unknown,,,,unknown,,
3664339999205,Chocolat Noir 74 Chanvre,France,,,,,,unknown,,,,unknown,,
3664339999229,chocolat noir 74% chanvre et gingembre,France,,,,,,unknown,,,,unknown,,
3664339999267,Mélange Minestrone au chanvre,France,,,,500 g,,unknown,,,,unknown,,
3664339999298,Spirales Au Chanvre Tricolores,France,,,,,,unknown,,,,unknown,,
3664339999311,Délices chocolat et chanvre,France,,,,,,unknown,,,,unknown,,
3664339999502,bonbon cola véganes au cbd,France,,,,120 g,,unknown,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Confectioneries,14.0,d,,"Sugary snacks,Sweets"
3664343306891,Noir Extra,France,,,,,,unknown,,,,unknown,,
3664346248747,chocolate orange,United Kingdom,,,,,,unknown,,,,unknown,4.0,
3664346249584,Minis chocolat orange,France,,,,,,unknown,,,,unknown,,
3664346300148,Chocolat au lait,"Canada,France",Poulain,,Chocolat au lait extra-fin.,95 g,32.0,d,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",fr:tablette-de-chocolat,25.0,e,4.0,"Sugary snacks,Chocolate products"
3664346300155,Au Bon Lait de Nos Régions Noisettes,France,"Poulain,Mondelez,Unilever",,Chocolat au lait extra-fin aux éclats de noisettes.,190 g,31.0,d,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Milk chocolates with hazelnuts,24.0,e,4.0,"Sugary snacks,Chocolate products"
3664346300162,Au bon lait de nos régions noisettes,France,Poulain,,Chocolat au lait extra-fin aux éclats de noisettes.,95 g,18.0,e,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Milk chocolates with hazelnuts,24.0,e,4.0,"Sugary snacks,Chocolate products"
3664346300179,Noir extra au carambar,France,Poulain,,,180g,,unknown,,,,unknown,4.0,
3664346300193,Au bon lait de nos régions - Chocolat au lait extra-fin,France,"Poulain,Mondelez,Unilever",,Chocolat au lait extra-fin.,285 g,20.0,d,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Chocolates with extra fine milk,25.0,e,4.0,"Sugary snacks,Chocolate products"
3664346300216,Au bon lait de nos régions - Feuilleté caramel,France,Poulain,,Chocolat au lait extra-fin aux éclats de caramel et brisures de crêpes dentelle.,190 g,32.0,d,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",Milk chocolates,27.0,e,4.0,"Sugary snacks,Chocolate products"
3664346300230,Feuilleté caramel,France,"Poulain, Lait caramel",,Chocolat au lait extra-fin aux éclats de caramel et brisures de crêpes dentelle.,95 g,18.0,e,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",Milk chocolate with caramel,27.0,e,4.0,"Sugary snacks,Chocolate products"
3664346300285,,France,Carambar,,Confiseries aromatisées - Parfums assortis.,1000 g,,unknown,,,,unknown,4.0,
3664346300308,Les minis carambar FestiMix,France,Carambar,,,,42.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Candies,17.0,d,,"Sugary snacks,Sweets"
3664346300322,Mi-Cho-Ko,France,Michoko,,Bonbons de chocolat noir (Cacao : 64% minimum) fourrés au caramel.,1000 g,,unknown,,,,unknown,4.0,
3664346300346,Carambar mini caramel,France,Carambar,,Confiseries aromatisées.,1000 g,33.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",Candies,20.0,e,4.0,"Sugary snacks,Sweets"
3664346300407,Carambar crazy mix sensas,France,Carambar,,,390g,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",fr:Bonbons dragéifiés,16.0,d,,"Sugary snacks,Sweets"
3664346300421,Carambar minis mix,France,Carambar,,Confiseries aromatisées - Parfums assortis.,1000 g,,unknown,,,,unknown,4.0,
3664346300452,carambar caramel,France,Carambar,,,,42.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",Candies,19.0,e,,"Sugary snacks,Sweets"
3664346300490,Carambar,France,Carambar,,,,42.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",Candies,19.0,e,,"Sugary snacks,Sweets"
3664346300513,Mi-cho-ko noir,France,La Pie Qui Chante,,Bonbons de chocolat noir (Cacao : 64% minimum) fourrés au caramel.,280 g,,unknown,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Bonbons,25.0,e,4.0,"Sugary snacks,Sweets"
3664346300551,Michoko,France,Michoko,,Bonbons de chocolat noir (Cacao : 64% minimum) fourrés au caramel.,100 g,,unknown,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Bonbons,25.0,e,4.0,"Sugary snacks,Sweets"
3664346300636,Caranougat,France,Carambar,,,,,unknown,,,,unknown,,
3664346300698,Carambar goût barbe à papa,France,Carambar,,,,,unknown,,,,unknown,,
3664346300728,Boite 200 carambars Gout Fruits,France,,,,,,unknown,,,,unknown,,
3664346300780,,"France,Switzerland",Carambar,,,320 g,45.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",Liquid caramel,20.0,e,4.0,"Sugary snacks,Sweets"
3664346300810,Carambar bleu,France,Carambar,,Confiseries aromatisées,220 g,33.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Candies,16.0,d,4.0,"Sugary snacks,Sweets"
3664346300841,Carambar family,France,Carambar,,Confiseries aromatisées - Parfums assortis.,450 g,47.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Candies,17.0,d,4.0,"Sugary snacks,Sweets"
3664346300865,Carambar goût fruits,France,Carambar,,Confiseries aromatisées - Parfums assortis.,130 g,33.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Candies,16.0,d,4.0,"Sugary snacks,Sweets"
3664346300889,Carambar goûts fruits,"Belgium,France",Carambar,,Confiseries aromatisées - Parfums assortis.,320 g,36.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Candies,16.0,d,4.0,"Sugary snacks,Sweets"
3664346300902,Carambar minis fête,France,Carambar,,Confiseries aromatisées - Parfums assortis.,326 g,38.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Candies,16.0,d,4.0,"Sugary snacks,Sweets"
3664346300926,Carambar mini mix,France,Carambar,,Confiseries aromatisées - Parfums assortis.,110 g,33.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",Candies,17.0,d,4.0,"Sugary snacks,Sweets"
3664346300940,Minis Mix,France,Carambar,,Confiseries aromatisées - Parfums assortis.,220 g,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Confectioneries,20.0,e,4.0,"Sugary snacks,Sweets"
3664346300964,Carambar Sensation,France,Carambar,,,,42.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Candies,17.0,d,,"Sugary snacks,Sweets"
3664346300995,carambar mystere,France,Carambar,,,220 g,,unknown,,,,unknown,,
3664346301015,Carambar sensas' atomic,France,Carambar,,Confiseries aromatisées - Parfums assortis.,110 g,,unknown,,,,unknown,,
3664346301039,Carambar Atomic,"Belgium,France,Switzerland",Carambar,,Confiseries aromatisées - Parfums assortis.,220 g,65.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Gummi candies,18.0,d,4.0,"Sugary snacks,Sweets"
3664346301046,Terry's chocolate orange,France,Terry's,,,,,unknown,,,,unknown,,
3664346301060,Orange chocolate,France,Carambar,,,,,unknown,,,,unknown,,
3664346301503,Michoco,France,Michoko,,,150g,,unknown,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Bonbons,25.0,e,4.0,"Sugary snacks,Sweets"
3664346303057,Carambar Caramel,France,Carambar,,Confiseries aromatisées.,130 g,32.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",Candies,20.0,e,4.0,"Sugary snacks,Sweets"
3664346303071,Caranougat,France,Carambar,,Confiseries aromatisées.,320 g,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Confectioneries,18.0,d,4.0,"Sugary snacks,Sweets"
3664346303095,GOM'S saveur Menthe-Eucalyptus,France,"la pie dui chante, La pie qui chante, Gom's",,Confiseries gélifiées aromatisées.,265 g,47.0,c,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",French confectioneries,13.0,d,4.0,"Sugary snacks,Sweets"
3664346303118,Gom's saveur réglisse,France,"La pie qui chante, Gom's",,Confiseries gélifiées aromatisées.,265 g,,unknown,,,,unknown,4.0,
3664346303149,Gom's,France,"La pie qui chante, Gom's",,Confiseries gélifiées aromatisées.,265 g,74.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Gummi candies,13.0,d,4.0,"Sugary snacks,Sweets"
3664346303163,Goms,France,"La pie qui chante, Gom's",,Confiseries gélifiées aromatisées.,140 g,,unknown,,,,unknown,4.0,
3664346303187,Carambar,France,Carambar,,,,,unknown,,,,unknown,,
3664346303200,Mi-Cho-Ko lait,France,"La Pie qui Chante, Michoko",,,280 g,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",Bonbons,26.0,e,4.0,"Sugary snacks,Sweets"
3664346303286,X'treme,France,Carambar,,Confiseries aromatisées - Parfums assortis.,220 g,,unknown,,,,unknown,4.0,
3664346303316,L’original lait,France,Suchard,,,,,unknown,,,,unknown,4.0,
3664346303323,Suchard,France,Suchard,,,8 x 35 g,,unknown,,,,unknown,,
3664346303347,Lait,France,Suchard,,,2 * 7 * 35 g (490 g),,unknown,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",Bonbons,25.0,e,,"Sugary snacks,Sweets"
3664346303361,Rocher Suchard noir,France,Suchard,,Chocolat noir recouvert d'éclats de noisettes fourré (60%) au praliné noisettes.,490 g,16.0,e,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",fr:Rochers au chocolat,23.0,e,4.0,"Sugary snacks,Sweets"
3664346303392,Regliss' Mint,France,"Mondelez, Krema",,,,,unknown,,,,unknown,,
3664346303576,Bonbons Krema Fruits de Saison,France,Krema,Krema fruits de saison 280g,Confiseries aromatisées - Parfums assortis.,280 g,32.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Candies,18.0,d,4.0,"Sugary snacks,Sweets"
3664346303590,Krema de saison,France,Krema,,,,,unknown,,,,unknown,,
3664346303613,Fruizz,France,Krema,,,,42.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",Candies,19.0,e,,"Sugary snacks,Sweets"
3664346303637,feuillete caramel poulain,France,Poulain,,,,,unknown,,Chocolates,,unknown,,"Sugary snacks,Chocolate products"
3664346303798,Michoko au lait,France,,,,,,unknown,,,,unknown,,
3664346303804,Mi-choko noir,France,,,,,,unknown,,,,unknown,,
3664346303835,Chocolat au lait,France,Poulain,,,,18.0,e,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Milk chocolates,26.0,e,,"Sugary snacks,Chocolate products"
3664346303842,Chocolat au lait noisettes,France,Poulain,,,,18.0,e,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Milk chocolates with hazelnuts,26.0,e,4.0,"Sugary snacks,Chocolate products"
3664346303859,Boisson saveur chocolat,France,Suchard,,,30 g e,39.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-high-quantity",Sweetened beverages,,unknown,4.0,
3664346303927,Regalad,France,,,,,,unknown,,,,unknown,,
3664346303934,Mi-choko,France,,,,,,unknown,,,,unknown,,
3664346303996,Carambars magicolor,France,Carambar,,,,,unknown,,,,unknown,,
3664346304016,Carambar,France,Carambar,,Confiseries aromatisées.,470 g,33.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",Candies,20.0,e,4.0,"Sugary snacks,Sweets"
3664346304030,Carambar barre,France,Carambar,,,,,unknown,,,,unknown,,
3664346304054,MagicColor sensas',France,Mondelez,,,,,unknown,,,,unknown,,
3664346304078,Carambar Family,France,Carambar,,fr : Confiseries aromatisées - Parfums assortis.,481 g,33.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Candies,17.0,d,4.0,"Sugary snacks,Sweets"
3664346304092,Carambar mini fete,France,Carambar,,fr : Confiseries aromatisées - Parfums assortis.,352 g,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Confectioneries,16.0,d,4.0,"Sugary snacks,Sweets"
3664346304115,Minis Mix,France,Carambar,,,,42.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Candies,17.0,d,,"Sugary snacks,Sweets"
3664346304139,Carambar sensas',France,Carambar,,,,,unknown,,,,unknown,,
3664346304153,Carambar mystery,France,Carambar,,,,,unknown,,,,unknown,,
3664346304177,Carambar atomic,France,Carambar,,Confiseries aromatisées - Parfums assortis.,326 g,33.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Candies,18.0,d,4.0,"Sugary snacks,Sweets"
